CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Card_use_type,Monthly_Avg_Purchase,Months_used_for_purchase,Months_used_for_cash_adv,Monthly_avg_cash_adv_amt,Limit_Usage,Payment_Ratio,Clusters
C11000,2437.7395100000003,1.0,1093.93,695.29,398.64,822.700458,1.0,0.25,1.0,0.166667,4,15,2900.0,556.2136730000001,1049.416303,0.0,12,s,91.16083333333334,12.0,2.0,411.350229,0.8405998310344829,0.5300219478294117,1
C11001,160.81655800000001,1.0,1755.76,1755.76,0.0,0.0,1.0,1.0,0.0,0.0,0,20,2500.0,1633.050111,194.343579,0.916667,12,s,146.31333333333333,12.0,0.0,0.0,0.0643266232,8.40290232073991,2
C11002,2802.369018,1.0,829.15,0.0,829.15,476.32939500000003,0.416667,0.0,0.333333,0.083333,1,5,3000.0,1393.564911,634.196389,0.0,12,s,165.82999999999998,5.0,1.0,476.32939500000003,0.934123006,2.1973712483563195,1
C11003,4618.091584000001,1.0,541.68,541.68,0.0,3580.753362,0.166667,0.166667,0.0,0.166667,2,2,8500.0,0.0,864.3823028698307,0.0,12,s,270.84,2.0,2.0,1790.376681,0.5433048922352942,0.0,1
C11005,3946.421177,1.0,1508.54,1508.54,0.0,0.0,1.0,1.0,0.0,0.0,0,16,8500.0,0.0,864.3823028698307,0.0,12,s,125.71166666666666,12.0,0.0,0.0,0.4642848443529412,0.0,1
C11006,560.4140160000001,1.0,99.0,99.0,0.0,909.10915,0.083333,0.083333,0.0,0.25,3,1,1000.0,407.819493,141.935936,0.0,12,s,99.0,1.0,3.0,303.03638333333333,0.5604140160000001,2.8732645480282035,1
C11007,2001.0309260000001,1.0,1534.98,1424.58,110.4,1407.204652,1.0,0.75,0.333333,0.666667,17,32,4000.0,867.884346,1313.87778,0.0,12,s,127.915,12.0,8.0,175.9005815,0.5002577315000001,0.6605518102300201,1
C11008,1216.893766,1.0,76.3,76.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1200.0,533.085955,7781.671431999999,0.0,12,s,38.15,2.0,0.0,0.0,1.0140781383333333,0.06850532814940369,1
C11010,887.679317,1.0,1486.31,179.75,1306.56,0.0,1.0,0.833333,0.916667,0.0,0,39,1800.0,0.0,864.3823028698307,0.0,12,s,123.85916666666667,12.0,0.0,0.0,0.4931551761111111,0.0,2
C11012,31.490163,0.636364,280.35,280.35,0.0,900.547414,0.166667,0.166667,0.0,0.166667,2,3,4000.0,0.0,864.3823028698307,0.0,12,s,140.175,2.0,2.0,450.273707,0.00787254075,0.0,0
C11013,1464.1914800000002,1.0,367.94,246.2,121.74,0.0,0.583333,0.25,0.416667,0.0,0,9,1500.0,719.9456769999999,1546.605424,0.0,12,s,52.56285714285714,7.0,0.0,0.0,0.9761276533333334,0.4655005509666439,1
C11014,114.38833000000001,1.0,182.0,0.0,182.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,169.708108,168.97377,0.083333,12,s,45.5,4.0,0.0,0.0,0.07625888666666668,1.0043458697761198,2
C11017,1368.2885119999999,1.0,34.0,0.0,34.0,135.178439,0.083333,0.0,0.083333,0.25,3,1,1600.0,1913.744848,530.3496,0.0,12,s,34.0,1.0,3.0,45.05947966666667,0.8551803199999999,3.608459114516161,1
C11019,2797.233197,1.0,2197.21,1101.76,1095.45,1824.823395,1.0,0.25,1.0,0.083333,2,31,4000.0,0.0,864.3823028698307,0.0,12,s,183.10083333333333,12.0,1.0,1824.823395,0.69930829925,0.0,1
C11020,1055.53207,1.0,170.0,0.0,170.0,0.0,0.25,0.0,0.166667,0.0,0,3,1200.0,229.301004,299.351881,0.0,12,s,56.666666666666664,3.0,0.0,0.0,0.8796100583333333,0.7659915255384683,1
C11021,3421.5478,1.0,36.0,0.0,36.0,19.042417,0.083333,0.0,0.083333,0.083333,1,1,3500.0,404.993426,10849.438090000001,0.0,12,s,36.0,1.0,1.0,19.042417,0.9775850857142857,0.03732851624576623,1
C11022,165.700863,1.0,1806.97,132.81,1674.16,0.0,1.0,0.25,1.0,0.0,0,28,3500.0,1595.482975,163.30874,1.0,12,s,150.58083333333335,12.0,0.0,0.0,0.04734310371428571,9.76973415507339,2
C11024,1532.2785720000002,1.0,2612.1,1375.5,1236.6,0.0,0.916667,0.916667,0.75,0.0,0,135,6500.0,1348.321843,433.61867199999995,0.0,12,s,237.46363636363637,11.0,0.0,0.0,0.23573516492307695,3.1094644443724513,2
C11025,1506.516549,1.0,1188.78,179.56,1009.22,65.104506,1.0,0.333333,1.0,0.083333,2,91,6500.0,2813.165078,369.90186600000004,0.166667,12,s,99.065,12.0,1.0,65.104506,0.23177177676923075,7.605165955015755,2
C11026,195.804466,0.909091,0.0,0.0,0.0,477.378737,0.0,0.0,0.0,0.083333,1,0,1950.0,550.825801,140.447701,0.1,12,s,0.0,0.0,1.0,477.378737,0.10041254666666666,3.921928212979435,2
C11028,1268.3521779999999,1.0,1533.28,0.0,1533.28,2294.002357,1.0,0.0,0.916667,0.333333,8,20,1200.0,3363.275481,2639.29297,0.0,12,s,127.77333333333333,12.0,4.0,573.50058925,1.0569601483333333,1.2743092635903925,1
C11029,1250.394614,0.909091,443.99,443.99,0.0,0.0,0.272727,0.272727,0.0,0.0,0,3,3500.0,273.823646,259.715939,0.0,11,s,147.99666666666667,3.0,0.0,0.0,0.357255604,1.0543197581724086,1
C11030,9.503967999999999,1.0,96.62,0.0,96.62,0.0,1.0,0.0,1.0,0.0,0,19,4500.0,1086.932525,92.217936,0.25,12,s,8.051666666666668,12.0,0.0,0.0,0.0021119928888888887,11.786563136698266,2
C11031,2285.068731,1.0,0.0,0.0,0.0,1173.310874,0.0,0.0,0.0,0.166667,5,0,2500.0,381.672065,1003.265207,0.0,12,s,0.0,0.0,2.0,586.655437,0.9140274923999999,0.3804298826840508,1
C11032,2928.756699,1.0,160.92,0.0,160.92,319.931964,1.0,0.0,1.0,0.333333,5,12,3000.0,1142.847203,1098.479834,0.0,12,s,13.409999999999998,12.0,4.0,79.982991,0.976252233,1.0403897892585254,1
C11033,1460.178578,1.0,937.96,100.0,837.96,0.0,1.0,0.083333,1.0,0.0,0,40,1500.0,1186.859701,1320.855292,0.0,12,s,78.16333333333334,12.0,0.0,0.0,0.9734523853333333,0.8985539204698891,1
C11034,2022.4693350000002,1.0,22.5,0.0,22.5,0.0,0.416667,0.0,0.416667,0.0,0,5,10000.0,2062.495163,435.66218499999997,0.0,12,s,4.5,5.0,0.0,0.0,0.20224693350000003,4.734161545372593,1
C11035,1651.127455,1.0,720.18,478.53,241.65,0.0,0.583333,0.166667,0.333333,0.0,0,7,5000.0,0.0,864.3823028698307,0.0,12,s,102.88285714285713,7.0,0.0,0.0,0.33022549100000004,0.0,2
C11036,76.483078,0.727273,69.0,69.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,462.226271,100.023175,0.0,12,s,69.0,1.0,0.0,0.0,0.016996239555555556,4.621191748812213,0
C11038,3766.072756,1.0,64.82,34.96,29.86,298.108645,0.25,0.083333,0.166667,0.166667,4,3,4150.0,1019.8497560000001,1260.2627380000001,0.0,12,s,21.606666666666666,3.0,2.0,149.0543225,0.9074874110843374,0.8092358246015204,1
C11039,1083.0766199999998,1.0,0.0,0.0,0.0,91.903204,0.0,0.0,0.0,0.083333,1,0,1200.0,309.300185,476.830891,0.0,12,s,0.0,0.0,1.0,91.903204,0.9025638499999998,0.6486580270656164,1
C11040,250.123525,0.909091,2655.99,2655.99,0.0,0.0,0.916667,0.916667,0.0,0.0,0,21,3600.0,3155.89347,168.814522,0.727273,12,s,241.45363636363635,11.0,0.0,0.0,0.06947875694444444,18.694443064560524,2
C11041,41.146561,1.0,825.0,0.0,825.0,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,887.677869,132.020035,0.727273,12,s,68.75,12.0,0.0,0.0,0.0164586244,6.7238117987167625,2
C11044,253.14310600000002,0.14285699999999998,0.0,0.0,0.0,3351.385591,0.0,0.0,0.0,0.14285699999999998,3,0,5000.0,0.0,864.3823028698307,0.0,7,s,0.0,0.0,1.0,3351.385591,0.0506286212,0.0,0
C11046,3846.4981829999997,1.0,788.54,734.45,54.09,69.894469,0.545455,0.363636,0.181818,0.090909,2,8,4200.0,2071.8653649999997,1445.432949,0.0,11,s,131.42333333333332,6.0,1.0,69.894469,0.9158329007142857,1.4333873919460511,1
C11048,1958.327414,1.0,0.0,0.0,0.0,39.461591,0.0,0.0,0.0,0.083333,1,0,2100.0,404.070285,999.0503769999999,0.0,12,s,0.0,0.0,1.0,39.461591,0.9325368638095238,0.4044543641666631,1
C11049,411.727643,0.909091,1037.82,1037.82,0.0,0.0,0.5,0.5,0.0,0.0,0,12,6500.0,1461.416883,214.724575,0.1,12,s,172.97,6.0,0.0,0.0,0.06334271430769231,6.806006638969946,2
C11050,1548.76729,1.0,723.65,723.65,0.0,0.0,1.0,1.0,0.0,0.0,0,24,8500.0,0.0,864.3823028698307,0.0,12,s,60.30416666666667,12.0,0.0,0.0,0.18220791647058823,0.0,2
C11051,2128.151695,1.0,0.0,0.0,0.0,19.345729000000002,0.0,0.0,0.0,0.083333,1,0,2100.0,138.907177,13266.3819,0.0,12,s,0.0,0.0,1.0,19.345729000000002,1.0134055690476191,0.010470614976039547,1
C11052,1046.785259,0.555556,0.0,0.0,0.0,2908.400137,0.0,0.0,0.0,0.333333,13,0,3000.0,87.879339,630.679799,0.0,9,s,0.0,0.0,3.0,969.4667123333334,0.34892841966666666,0.13934065930023548,1
C11053,640.5958509999999,1.0,2496.57,1837.56,659.01,0.0,0.5,0.333333,0.166667,0.0,0,14,3000.0,1145.707252,201.050218,0.0,12,s,416.095,6.0,0.0,0.0,0.2135319503333333,5.698612333760314,2
C11054,270.096134,0.818182,3061.26,1913.26,1148.0,0.0,0.666667,0.333333,0.666667,0.0,0,20,6000.0,3594.046318,152.39101200000002,0.454545,12,s,382.6575,8.0,0.0,0.0,0.045016022333333336,23.584372010076287,2
C11055,1583.622027,1.0,45.65,45.65,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1700.0,317.911208,481.23750099999995,0.0,11,s,45.65,1.0,0.0,0.0,0.9315423688235294,0.6606118752993857,1
C11056,380.384776,0.545455,1188.0,1188.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,9000.0,2461.320337,158.339807,0.0,12,s,1188.0,1.0,0.0,0.0,0.04226497511111111,15.54454551659268,0
C11057,445.40909400000004,1.0,307.11,163.29,143.82,0.0,0.833333,0.25,0.666667,0.0,0,12,1500.0,467.84410199999996,171.370838,0.0,12,s,30.711000000000002,10.0,0.0,0.0,0.296939396,2.7300100032188674,2
C11058,117.949494,1.0,1368.88,1088.23,280.65,0.0,1.0,0.166667,1.0,0.0,0,15,4500.0,455.52741100000003,179.475148,1.0,12,s,114.07333333333334,12.0,0.0,0.0,0.026210998666666666,2.538108568658208,2
C11059,2608.143732,1.0,207.68,207.68,0.0,189.874314,0.083333,0.083333,0.0,0.083333,1,1,3000.0,1243.840314,638.6792820000001,0.0,12,s,207.68,1.0,1.0,189.874314,0.869381244,1.9475194343316744,1
C11060,48.521324,1.0,514.97,514.97,0.0,0.0,1.0,1.0,0.0,0.0,0,16,5500.0,380.613937,208.568375,0.25,12,s,42.91416666666667,12.0,0.0,0.0,0.008822058909090909,1.8248880588919583,2
C11061,1076.571029,1.0,45.65,45.65,0.0,48.730841999999996,0.083333,0.083333,0.0,0.083333,1,1,1200.0,299.78995,374.37777400000004,0.0,12,s,45.65,1.0,1.0,48.730841999999996,0.8971425241666666,0.8007685573770198,1
C11062,2294.145941,1.0,29.29,0.0,29.29,137.256946,0.083333,0.0,0.083333,0.083333,2,1,2100.0,149.363733,17693.07847,0.0,12,s,29.29,1.0,1.0,137.256946,1.0924504480952382,0.008441930173613253,1
C11063,25.570988,0.454545,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,491.455491,117.80843700000001,0.0,12,s,45.65,1.0,0.0,0.0,0.017047325333333332,4.171649361581802,0
C11066,300.78211899999997,0.909091,2590.95,2330.95,260.0,0.0,0.75,0.666667,0.25,0.0,0,18,10000.0,3286.5846739999997,168.321916,0.875,12,s,287.8833333333333,9.0,0.0,0.0,0.030078211899999995,19.525589727721492,2
C11067,1133.090254,1.0,85.92,0.0,85.92,551.078807,0.583333,0.0,0.583333,1.0,13,7,1200.0,0.0,864.3823028698307,0.0,12,s,12.274285714285714,7.0,12.0,45.92323391666667,0.9442418783333333,0.0,1
C11069,7.980453,0.272727,0.0,0.0,0.0,95.842922,0.0,0.0,0.0,0.083333,1,0,9500.0,198.014471,165.091997,0.0,12,s,0.0,0.0,1.0,95.842922,0.0008400476842105263,1.1994189579038164,0
C11070,4677.242936,1.0,125.0,0.0,125.0,2406.2299239999998,0.583333,0.0,0.5,0.5,6,10,5000.0,1087.866649,1092.737436,0.0,12,s,17.857142857142858,7.0,6.0,401.0383206666666,0.9354485871999999,0.9955425824726666,1
C11071,1095.27596,1.0,119.0,119.0,0.0,54.739913,0.083333,0.083333,0.0,0.25,3,1,1200.0,365.05305,540.656023,0.0,12,s,119.0,1.0,3.0,18.24663766666667,0.9127299666666666,0.6752038902191236,1
C11073,328.242971,1.0,1555.66,1023.9,531.76,0.0,1.0,0.25,1.0,0.0,0,26,3500.0,1052.2759039999999,206.423078,0.0,12,s,129.63833333333335,12.0,0.0,0.0,0.09378370600000001,5.097665988683687,2
C11074,448.78872800000005,1.0,32.38,32.38,0.0,545.642707,0.083333,0.083333,0.0,0.083333,2,1,5000.0,0.0,864.3823028698307,0.0,12,s,32.38,1.0,1.0,545.642707,0.08975774560000001,0.0,1
C11075,209.178326,0.5,34.0,19.0,15.0,0.0,0.5,0.166667,0.166667,0.0,0,3,6000.0,635.909695,81.198552,0.0,6,s,11.333333333333334,3.0,0.0,0.0,0.03486305433333333,7.831539840759722,0
C11078,68.690623,1.0,734.37,59.0,675.37,0.0,1.0,0.083333,1.0,0.0,0,30,10500.0,837.517806,178.75204,0.75,12,s,61.1975,12.0,0.0,0.0,0.006541964095238095,4.685360827210699,2
C11079,1268.144319,1.0,0.0,0.0,0.0,1331.166485,0.0,0.0,0.0,0.428571,5,0,1500.0,499.96128600000003,206.737107,0.0,7,s,0.0,0.0,3.0,443.72216166666664,0.845429546,2.418343244011826,1
C11080,28.329891999999997,1.0,292.59,292.59,0.0,0.0,1.0,1.0,0.0,0.0,0,12,5000.0,0.0,864.3823028698307,0.0,12,s,24.382499999999997,12.0,0.0,0.0,0.0056659784,0.0,2
C11081,140.34933600000002,0.363636,1042.52,1042.52,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,3212.647061,260.06674100000004,0.5,12,s,1042.52,1.0,0.0,0.0,0.023391556000000004,12.353163840354348,0
C11082,1838.1068239999997,1.0,2682.25,2632.4,49.85,188.36824,1.0,1.0,0.083333,0.083333,1,16,4500.0,1891.062946,429.697372,0.0,12,s,223.52083333333334,12.0,1.0,188.36824,0.40846818311111105,4.400918109408405,2
C11083,1688.5340780000001,1.0,280.0,280.0,0.0,49.117804,0.166667,0.166667,0.0,0.083333,1,3,1800.0,547.982657,664.585302,0.0,12,s,140.0,2.0,1.0,49.117804,0.9380744877777778,0.8245482639337697,1
C11084,1048.0671710000001,1.0,0.0,0.0,0.0,158.347647,0.0,0.0,0.0,0.25,3,0,1200.0,369.895952,281.091657,0.0,12,s,0.0,0.0,3.0,52.782548999999996,0.8733893091666668,1.315926470204699,1
C11085,4862.641586,1.0,1302.37,1302.37,0.0,1279.6290119999999,0.5,0.5,0.0,0.25,3,9,6000.0,1723.4321539999999,1836.602896,0.0,12,s,217.06166666666664,6.0,3.0,426.54300399999994,0.8104402643333333,0.9383803966298438,1
C11086,554.289791,1.0,90.0,90.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7000.0,414.117463,189.97916899999998,0.0,12,s,90.0,1.0,0.0,0.0,0.07918425585714287,2.1798045816275784,2
C11087,65.645186,0.545455,735.69,85.5,650.19,0.0,0.5,0.083333,0.416667,0.0,0,16,3000.0,1302.7789710000002,140.751691,1.0,12,s,122.61500000000001,6.0,0.0,0.0,0.021881728666666666,9.25586727764429,0
C11090,56.536572,1.0,499.92,0.0,499.92,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,496.551862,194.502845,0.416667,12,s,41.660000000000004,12.0,0.0,0.0,0.018845524,2.5529285291431085,2
C11091,39.37618,1.0,256.5,0.0,256.5,0.0,0.75,0.0,0.666667,0.0,0,9,1200.0,164.37267,131.106729,0.166667,12,s,28.5,9.0,0.0,0.0,0.03281348333333333,1.2537317592600452,2
C11092,52.0899,0.727273,230.15,230.15,0.0,0.0,1.0,1.0,0.0,0.0,0,12,1600.0,0.0,864.3823028698307,0.0,12,s,19.179166666666667,12.0,0.0,0.0,0.0325561875,0.0,2
C11093,224.93758300000002,1.0,1956.8,105.8,1851.0,0.0,1.0,0.083333,1.0,0.0,0,31,10000.0,1908.7336109999999,185.371629,1.0,12,s,163.06666666666666,12.0,0.0,0.0,0.022493758300000003,10.296794721483511,2
C11095,1005.332554,1.0,0.0,0.0,0.0,19.503826,0.0,0.0,0.0,0.083333,1,0,1200.0,347.44673900000004,425.777184,0.0,12,s,0.0,0.0,1.0,19.503826,0.8377771283333333,0.8160294916131534,1
C11097,1594.527848,1.0,60.0,60.0,0.0,97.854366,1.0,1.0,0.0,0.083333,1,12,1800.0,422.765741,385.395799,0.0,12,s,5.0,12.0,1.0,97.854366,0.8858488044444445,1.0969650995079996,1
C11099,864.9757050000001,1.0,66.7,66.7,0.0,75.254745,0.083333,0.083333,0.0,0.083333,1,1,1000.0,413.167127,240.51731099999998,0.0,12,s,66.7,1.0,1.0,75.254745,0.8649757050000001,1.7178269841874294,1
C11100,2683.746154,1.0,130.0,130.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,610.42602,891.684832,0.0,12,s,130.0,1.0,0.0,0.0,0.5963880342222222,0.6845759825597213,1
C11101,6.914784,0.454545,71.4,0.0,71.4,0.0,0.166667,0.0,0.083333,0.0,0,2,2000.0,21.55251,112.58448100000001,0.0,12,s,35.7,2.0,0.0,0.0,0.003457392,0.19143411071016084,0
C11102,1747.1194899999998,1.0,285.45,285.45,0.0,1429.489972,0.333333,0.333333,0.0,0.416667,7,10,3000.0,420.862309,389.633098,0.0,12,s,71.3625,4.0,5.0,285.8979944,0.5823731633333332,1.0801503033502557,1
C11103,4069.525304,1.0,259.84,211.51,48.33,1731.958401,0.166667,0.166667,0.083333,0.25,12,4,7500.0,1105.0276820000001,1586.594493,0.0,12,s,129.92,2.0,3.0,577.319467,0.5426033738666667,0.6964776991697273,1
C11104,601.369472,1.0,35.8,35.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,750.0,255.502079,217.074658,0.0,12,s,35.8,1.0,0.0,0.0,0.8018259626666666,1.177023984992297,1
C11105,1050.92679,1.0,150.0,0.0,150.0,114.46279799999999,0.5,0.0,0.5,0.083333,1,6,1000.0,238.61939300000003,5303.958597,0.0,12,s,25.0,6.0,1.0,114.46279799999999,1.0509267899999999,0.04498892452421609,1
C11106,62.635576,1.0,611.31,0.0,611.31,0.0,1.0,0.0,1.0,0.0,0,37,1500.0,514.6675,139.832021,0.916667,12,s,50.942499999999995,12.0,0.0,0.0,0.04175705066666667,3.680612611613473,2
C11107,814.269404,0.875,0.0,0.0,0.0,1175.3589279999999,0.0,0.0,0.0,0.125,1,0,1200.0,257.187514,205.446177,0.0,8,s,0.0,0.0,1.0,1175.3589279999999,0.6785578366666667,1.2518486240802622,1
C11108,1026.874467,0.909091,153.96,153.96,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,8500.0,1676.090994,266.069794,0.090909,12,s,153.96,1.0,0.0,0.0,0.12080876082352943,6.299441093264424,2
C11109,42.125651,0.636364,453.89,453.89,0.0,0.0,0.25,0.25,0.0,0.0,0,3,6500.0,793.296498,127.42708799999998,1.0,12,s,151.29666666666665,3.0,0.0,0.0,0.006480869384615384,6.225493420990678,0
C11110,367.596554,0.363636,0.0,0.0,0.0,1078.247446,0.0,0.0,0.0,0.166667,5,0,1200.0,274.204055,274.42795099999995,0.0,12,s,0.0,0.0,2.0,539.123723,0.30633046166666666,0.9991841355839152,0
C11111,3409.130731,1.0,0.0,0.0,0.0,4459.741851,0.0,0.0,0.0,0.666667,14,0,6000.0,2203.045653,1023.380975,0.0,12,s,0.0,0.0,8.0,557.467731375,0.5681884551666667,2.152713121328057,1
C11112,15.216647,0.272727,133.0,133.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,780.1278629999999,89.546616,0.0,12,s,66.5,2.0,0.0,0.0,0.012680539166666666,8.71197481097443,0
C11113,206.305547,1.0,1594.0,1084.0,510.0,0.0,0.333333,0.25,0.166667,0.0,0,10,4500.0,1605.613993,119.213806,0.090909,12,s,398.5,4.0,0.0,0.0,0.04584567711111111,13.46835611472718,2
C11114,3892.22326,1.0,929.99,453.0,476.99,558.732109,1.0,0.5,1.0,0.083333,1,65,6500.0,951.737085,909.7411960000001,0.0,12,s,77.49916666666667,12.0,1.0,558.732109,0.5988035784615385,1.046162457174249,1
C11115,39.274052000000005,0.545455,431.49,431.49,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,1500.0,745.7684469999999,107.848735,0.0,12,s,107.8725,4.0,0.0,0.0,0.026182701333333336,6.914948487805628,0
C11116,413.987831,1.0,985.79,892.8,92.99,0.0,0.5,0.5,0.25,0.0,0,16,3000.0,887.885624,176.216309,0.0,12,s,164.29833333333332,6.0,0.0,0.0,0.13799594366666668,5.038612084424036,2
C11117,1549.600093,1.0,0.0,0.0,0.0,181.45033,0.0,0.0,0.0,0.083333,1,0,5000.0,793.363907,498.013895,0.0,12,s,0.0,0.0,1.0,181.45033,0.3099200186,1.5930557660444395,1
C11119,85.79793000000001,1.0,931.98,289.03,642.95,0.0,1.0,1.0,0.75,0.0,0,23,7500.0,875.423848,186.610054,0.416667,12,s,77.665,12.0,0.0,0.0,0.011439724000000002,4.691193369463362,2
C11120,48.157955,0.363636,648.24,286.0,362.24,0.0,0.333333,0.25,0.25,0.0,0,6,2000.0,753.720188,58.719455,0.363636,12,s,162.06,4.0,0.0,0.0,0.0240789775,12.835953399090641,0
C11121,4184.915497999999,1.0,0.0,0.0,0.0,3757.6835899999996,0.0,0.0,0.0,0.5,13,0,5000.0,0.0,864.3823028698307,0.0,12,s,0.0,0.0,6.0,626.2805983333333,0.8369830995999998,0.0,1
C11122,4046.5747409999994,1.0,1757.44,242.89,1514.55,19.677306,1.0,0.25,1.0,0.083333,1,68,4500.0,1721.7051440000002,1111.3158779999999,0.0,12,s,146.45333333333335,12.0,1.0,19.677306,0.8992388313333333,1.549249118170163,1
C11123,1522.8312119999998,1.0,0.0,0.0,0.0,1883.483223,0.0,0.0,0.0,0.5,7,0,5000.0,1110.576652,364.832651,0.0,10,s,0.0,0.0,5.0,376.6966446,0.30456624239999996,3.044071436468004,1
C11124,2016.0492010000003,1.0,1372.57,620.77,751.8,3806.758546,0.75,0.583333,0.416667,0.75,27,16,5500.0,3582.4703270000005,615.990784,0.0,12,s,152.50777777777776,9.0,9.0,422.9731717777778,0.36655440018181823,5.815785592987055,1
C11125,72.25191099999999,0.727273,665.5,228.0,437.5,0.0,0.416667,0.166667,0.333333,0.0,0,12,4000.0,1443.7264089999999,106.63213300000001,0.5,12,s,133.1,5.0,0.0,0.0,0.018062977749999997,13.539318481043606,2
C11128,7.527502,0.545455,65.75,0.0,65.75,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,187.936242,132.19075,0.571429,12,s,13.15,5.0,0.0,0.0,0.0018818755,1.4217049377509394,0
C11129,1262.88817,1.0,313.02,210.5,102.52,1381.6133029999999,0.583333,0.5,0.416667,0.083333,1,13,1500.0,1960.5193010000003,922.418051,0.0,12,s,44.71714285714285,7.0,1.0,1381.6133029999999,0.8419254466666666,2.1254129826216945,1
C11130,1850.509525,1.0,0.0,0.0,0.0,218.731138,0.0,0.0,0.0,0.416667,5,0,2000.0,498.43682300000006,401.48809,0.0,12,s,0.0,0.0,5.0,43.7462276,0.9252547624999999,1.2414734967605143,1
C11131,3019.8205559999997,1.0,1158.28,0.0,1158.28,538.2430019999999,0.75,0.0,0.666667,0.333333,4,19,7500.0,804.815422,980.711635,0.0,12,s,128.6977777777778,9.0,4.0,134.56075049999998,0.40264274079999995,0.820644308966519,1
C11132,1382.240511,1.0,113.03,0.0,113.03,3688.794183,0.583333,0.0,0.5,0.833333,31,12,3000.0,2780.931453,463.144483,0.0,12,s,16.147142857142857,7.0,10.0,368.8794183,0.46074683699999996,6.0044576910138865,1
C11133,6.338717,0.090909,171.0,171.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,495.808559,88.232737,0.0,12,s,85.5,2.0,0.0,0.0,0.00158467925,5.619326520495449,0
C11134,3676.0703240000003,1.0,2255.1,1216.81,1038.29,106.449005,1.0,0.666667,1.0,0.083333,1,27,3500.0,2055.087209,3606.228152,0.0,12,s,187.92499999999998,12.0,1.0,106.449005,1.050305806857143,0.569871656029377,1
C11135,451.076499,0.818182,32.25,0.0,32.25,0.0,0.083333,0.0,0.083333,0.0,0,1,1800.0,0.0,864.3823028698307,0.0,12,s,32.25,1.0,0.0,0.0,0.250598055,0.0,0
C11137,35.578362,0.909091,464.51,133.0,331.51,0.0,0.833333,0.083333,0.75,0.0,0,10,3000.0,452.52232699999996,147.24361399999998,0.777778,12,s,46.451,10.0,0.0,0.0,0.011859454,3.0732900035990696,2
C11138,153.16269599999998,1.0,1198.2,0.0,1198.2,0.0,1.0,0.0,1.0,0.0,0,12,7000.0,1108.354624,184.163134,0.416667,12,s,99.85000000000001,12.0,0.0,0.0,0.02188038514285714,6.018330595959558,2
C11140,2239.937878,1.0,90.0,90.0,0.0,966.3305300000001,0.090909,0.090909,0.0,0.454545,7,1,3500.0,518.134344,484.79751699999997,0.0,11,s,90.0,1.0,5.0,193.266106,0.6399822508571429,1.0687644342864902,1
C11141,510.233775,1.0,436.74,436.74,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,3500.0,484.285337,239.690542,0.0,12,s,109.185,4.0,0.0,0.0,0.14578107857142858,2.02046076978707,2
C11142,683.971012,0.909091,294.0,145.0,149.0,281.669381,0.5,0.083333,0.416667,0.166667,2,7,3500.0,1578.37444,174.83612,0.1,12,s,49.0,6.0,2.0,140.8346905,0.19542028914285714,9.027736602711157,2
C11143,703.053063,1.0,335.99,0.0,335.99,956.578904,0.583333,0.0,0.5,0.083333,1,7,7500.0,2300.799763,202.991548,0.25,12,s,47.99857142857143,7.0,1.0,956.578904,0.09374040839999999,11.334460895879271,2
C11148,4294.953211,1.0,0.0,0.0,0.0,7700.8970420000005,0.0,0.0,0.0,0.666667,28,0,7000.0,3129.359671,1138.5921779999999,0.0,12,s,0.0,0.0,8.0,962.6121302500001,0.6135647444285715,2.7484464863414866,1
C11149,256.433357,1.0,206.35,0.0,206.35,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,689.9330570000001,1879.817257,0.0,12,s,22.927777777777777,9.0,0.0,0.0,0.25643335700000003,0.3670213444582715,2
